Date,Open,High,Low,Close,Adj Close,Volume
2013-08-30,408.200012,424.950012,393.750000,420.950012,406.100220,1514956
2013-09-02,420.000000,427.899994,418.299988,422.399994,407.499054,533907
2013-09-03,422.000000,424.950012,395.000000,398.149994,384.104523,1313672
2013-09-04,403.000000,409.500000,399.000000,403.299988,389.072815,668024
2013-09-05,410.000000,413.100006,402.850006,405.600006,391.291748,1025465
2013-09-06,406.799988,426.799988,406.500000,425.100006,410.103790,1558392
2013-09-10,429.799988,450.299988,428.049988,445.799988,430.073578,1598104
2013-09-11,448.700012,448.700012,435.000000,444.600006,428.915924,875515
2013-09-12,446.549988,451.850006,435.500000,438.500000,423.031067,1740100
2013-09-13,437.000000,445.899994,436.000000,442.350006,426.745270,596005
2013-09-16,450.000000,458.700012,436.500000,441.350006,425.780548,1263167
2013-09-17,441.049988,443.899994,437.450012,441.700012,426.118225,463021
2013-09-18,442.000000,448.500000,438.500000,445.500000,429.784180,618855
2013-09-19,452.000000,486.450012,450.000000,479.100006,462.198822,1571260
2013-09-20,480.250000,491.299988,469.399994,488.149994,470.929565,1366454
2013-09-23,485.000000,494.950012,479.750000,486.100006,468.951935,1698587
2013-09-24,486.000000,504.799988,483.100006,485.299988,468.180176,1854893
2013-09-25,489.500000,489.799988,471.549988,477.850006,460.992981,1269349
2013-09-26,476.799988,484.299988,476.450012,479.799988,462.874115,1423622
2013-09-27,484.000000,486.299988,468.100006,469.799988,453.226929,1022869
2013-09-30,470.000000,470.200012,456.399994,459.250000,443.049103,1184167
2013-10-01,462.000000,464.000000,451.000000,454.350006,438.321960,1194903
2013-10-03,457.000000,477.200012,457.000000,470.799988,454.191650,1872476
2013-10-04,467.950012,476.100006,466.000000,467.100006,450.622192,1105813
2013-10-07,469.799988,469.799988,456.200012,463.500000,447.149200,1246791
2013-10-08,465.000000,471.350006,457.500000,459.700012,443.483246,1062402
2013-10-09,455.000000,472.200012,453.600006,469.899994,453.323425,1219033
2013-10-10,467.000000,483.500000,467.000000,479.649994,462.729431,1241962
2013-10-11,485.049988,487.899994,476.200012,485.049988,467.938904,732464
2013-10-14,481.500000,481.500000,468.549988,470.600006,453.998718,922169
2013-10-15,473.899994,483.399994,470.600006,480.799988,463.838837,984845
2013-10-17,484.399994,489.950012,481.700012,486.399994,469.241333,963435
2013-10-18,484.100006,494.600006,476.299988,486.899994,469.723694,2524634
2013-10-21,490.000000,529.799988,488.250000,515.799988,497.604126,4416370
2013-10-22,530.000000,531.200012,510.299988,523.200012,504.743134,3048277
2013-10-23,526.000000,526.400024,515.250000,522.150024,503.730225,978398
2013-10-24,520.250000,533.500000,518.450012,521.500000,504.165283,1415249
2013-10-25,517.000000,522.349976,512.099976,513.700012,496.624573,702992
2013-10-28,517.900024,519.000000,500.000000,501.549988,484.878387,1054082
2013-10-29,502.000000,521.000000,495.500000,519.000000,501.748322,1519476
2013-10-30,521.000000,529.400024,517.099976,528.250000,510.690887,1579868
2013-10-31,529.500000,541.950012,526.599976,539.450012,521.518616,1791990
2013-11-01,539.000000,544.950012,532.650024,542.799988,524.757202,1033935
2013-11-05,535.349976,551.349976,535.299988,548.200012,529.977722,1376974
2013-11-06,550.000000,555.750000,541.299988,552.349976,533.989746,1527805
2013-11-07,552.000000,558.450012,547.549988,551.400024,533.071472,880347
2013-11-08,550.000000,561.750000,546.650024,556.599976,538.098450,896874
2013-11-11,551.150024,556.549988,545.200012,546.500000,528.334229,942969
2013-11-12,548.000000,550.950012,528.099976,530.450012,512.817749,886182
2013-11-13,523.099976,531.799988,518.200012,522.849976,505.470337,922754
2013-11-14,525.250000,530.250000,511.100006,513.150024,496.092834,1141064
2013-11-18,518.200012,527.900024,515.049988,526.299988,508.805634,1208180
2013-11-19,528.000000,534.299988,528.000000,531.299988,513.639526,840508
2013-11-20,531.900024,537.000000,521.400024,524.299988,506.872131,869675
2013-11-21,520.900024,520.900024,506.200012,509.250000,492.322418,617352
2013-11-22,512.000000,514.900024,505.149994,508.100006,491.210632,654192
2013-11-25,510.149994,519.500000,510.149994,516.299988,499.138062,559626
2013-11-26,513.500000,515.849976,505.000000,506.700012,489.857178,889816
2013-11-27,506.899994,506.950012,499.600006,504.750000,487.972015,522030
2013-11-28,509.899994,513.200012,499.450012,504.850006,488.068665,1494607
2013-11-29,505.049988,508.799988,502.200012,503.649994,486.908569,1045856
2013-12-02,506.000000,508.950012,503.000000,505.100006,488.310333,957110
2013-12-03,504.000000,514.450012,502.200012,504.450012,487.682007,2162803
2013-12-04,506.049988,507.500000,501.000000,502.350006,485.651764,740212
2013-12-05,507.899994,508.899994,503.100006,504.850006,488.068665,966233
2013-12-06,504.950012,510.950012,501.450012,504.750000,487.972015,877218
2013-12-09,516.000000,516.250000,503.000000,504.649994,487.875336,945168
2013-12-10,505.000000,508.000000,496.750000,504.700012,487.923676,1079003
2013-12-11,504.100006,506.149994,499.049988,501.750000,485.071747,457572
2013-12-12,498.000000,505.500000,495.450012,497.799988,481.253052,460920
2013-12-13,494.100006,499.250000,490.049988,494.100006,477.676056,560652
2013-12-16,492.200012,496.100006,484.049988,485.850006,469.700226,465539
2013-12-17,486.700012,494.399994,482.000000,490.649994,474.340698,706788
2013-12-18,490.000000,498.799988,486.500000,497.149994,480.624634,879699
2013-12-19,498.500000,499.700012,485.100006,485.950012,469.796936,879048
2013-12-20,485.149994,492.100006,482.100006,489.600006,473.325592,848785
2013-12-23,489.950012,492.000000,484.500000,486.700012,470.522003,619218
2013-12-24,488.799988,491.700012,486.000000,487.399994,471.198730,510114
2013-12-26,487.000000,491.149994,485.950012,489.850006,473.567291,1213677
2013-12-27,490.649994,491.250000,482.500000,485.100006,468.975159,516613
2013-12-30,486.049988,490.750000,483.450012,487.850006,471.633820,493062
2013-12-31,486.500000,492.600006,486.500000,490.000000,473.712311,608388
